a_x,a_y,a_z,w_x,w_y,w_z
0.05519999999999989,0.027599999999999944,0.011040000000000024,0.027599999999999944,0.08280000000000028,0.05519999999999989
0.055599999999999886,0.027799999999999943,0.011120000000000024,0.027799999999999943,0.08340000000000028,0.055599999999999886
0.05599999999999988,0.02799999999999994,0.011200000000000024,0.02799999999999994,0.08400000000000028,0.05599999999999988
0.05639999999999988,0.02819999999999994,0.011280000000000024,0.02819999999999994,0.08460000000000029,0.05639999999999988
0.05679999999999988,0.02839999999999994,0.011360000000000025,0.02839999999999994,0.08520000000000029,0.05679999999999988
0.057199999999999876,0.028599999999999938,0.011440000000000025,0.028599999999999938,0.08580000000000029,0.057199999999999876
0.057599999999999874,0.028799999999999937,0.011520000000000025,0.028799999999999937,0.0864000000000003,0.057599999999999874
0.05799999999999987,0.028999999999999936,0.011600000000000025,0.028999999999999936,0.0870000000000003,0.05799999999999987
0.05839999999999987,0.029199999999999934,0.011680000000000025,0.029199999999999934,0.0876000000000003,0.05839999999999987
0.058799999999999866,0.029399999999999933,0.011760000000000026,0.029399999999999933,0.0882000000000003,0.058799999999999866
0.059199999999999864,0.029599999999999932,0.011840000000000026,0.029599999999999932,0.08880000000000031,0.059199999999999864
0.05959999999999986,0.02979999999999993,0.011920000000000026,0.02979999999999993,0.08940000000000031,0.05959999999999986
0.05999999999999986,0.02999999999999993,0.012000000000000026,0.02999999999999993,0.09000000000000032,0.05999999999999986
0.06039999999999986,0.03019999999999993,0.012080000000000026,0.03019999999999993,0.09060000000000032,0.06039999999999986
0.060799999999999854,0.030399999999999927,0.012160000000000027,0.030399999999999927,0.09120000000000032,0.060799999999999854
0.06119999999999985,0.030599999999999926,0.012240000000000027,0.030599999999999926,0.09180000000000033,0.06119999999999985
0.06159999999999985,0.030799999999999925,0.012320000000000027,0.030799999999999925,0.09240000000000033,0.06159999999999985
0.06199999999999985,0.030999999999999923,0.012400000000000027,0.030999999999999923,0.09300000000000033,0.06199999999999985
0.062399999999999844,0.031199999999999922,0.012480000000000028,0.031199999999999922,0.09360000000000034,0.062399999999999844
0.06279999999999984,0.03139999999999992,0.012560000000000028,0.03139999999999992,0.09420000000000034,0.06279999999999984
0.06319999999999984,0.03159999999999992,0.012640000000000028,0.03159999999999992,0.09480000000000034,0.06319999999999984
0.06359999999999984,0.03179999999999992,0.012720000000000028,0.03179999999999992,0.09540000000000035,0.06359999999999984
0.06399999999999983,0.03199999999999992,0.012800000000000028,0.03199999999999992,0.09600000000000035,0.06399999999999983
0.06439999999999983,0.032199999999999916,0.012880000000000029,0.032199999999999916,0.09660000000000035,0.06439999999999983
0.06479999999999983,0.032399999999999915,0.012960000000000029,0.032399999999999915,0.09720000000000036,0.06479999999999983
0.06519999999999983,0.032599999999999914,0.013040000000000029,0.032599999999999914,0.09780000000000036,0.06519999999999983
0.06559999999999983,0.03279999999999991,0.01312000000000003,0.03279999999999991,0.09840000000000036,0.06559999999999983
0.06599999999999982,0.03299999999999991,0.01320000000000003,0.03299999999999991,0.09900000000000037,0.06599999999999982
0.06639999999999982,0.03319999999999991,0.01328000000000003,0.03319999999999991,0.09960000000000037,0.06639999999999982
0.06679999999999982,0.03339999999999991,0.01336000000000003,0.03339999999999991,0.10020000000000037,0.06679999999999982
0.06719999999999982,0.03359999999999991,0.01344000000000003,0.03359999999999991,0.10080000000000038,0.06719999999999982
0.06759999999999981,0.033799999999999907,0.01352000000000003,0.033799999999999907,0.10140000000000038,0.06759999999999981
0.06799999999999981,0.033999999999999905,0.01360000000000003,0.033999999999999905,0.10200000000000038,0.06799999999999981
0.06839999999999981,0.034199999999999904,0.01368000000000003,0.034199999999999904,0.10260000000000039,0.06839999999999981
0.0687999999999998,0.0343999999999999,0.013760000000000031,0.0343999999999999,0.10320000000000039,0.0687999999999998
0.0691999999999998,0.0345999999999999,0.013840000000000031,0.0345999999999999,0.10380000000000039,0.0691999999999998
0.0695999999999998,0.0347999999999999,0.013920000000000031,0.0347999999999999,0.1044000000000004,0.0695999999999998
0.0699999999999998,0.0349999999999999,0.014000000000000032,0.0349999999999999,0.1050000000000004,0.0699999999999998
0.0703999999999998,0.0351999999999999,0.014080000000000032,0.0351999999999999,0.1056000000000004,0.0703999999999998
0.0707999999999998,0.0353999999999999,0.014160000000000032,0.0353999999999999,0.1062000000000004,0.0707999999999998
0.07119999999999979,0.035599999999999896,0.014240000000000032,0.035599999999999896,0.10680000000000041,0.07119999999999979
0.07159999999999979,0.035799999999999894,0.014320000000000032,0.035799999999999894,0.10740000000000041,0.07159999999999979
0.07199999999999979,0.03599999999999989,0.014400000000000033,0.03599999999999989,0.10800000000000042,0.07199999999999979
0.07239999999999978,0.03619999999999989,0.014480000000000033,0.03619999999999989,0.10860000000000042,0.07239999999999978
0.07279999999999978,0.03639999999999989,0.014560000000000033,0.03639999999999989,0.10920000000000042,0.07279999999999978
0.07319999999999978,0.03659999999999989,0.014640000000000033,0.03659999999999989,0.10980000000000043,0.07319999999999978
0.07359999999999978,0.03679999999999989,0.014720000000000033,0.03679999999999989,0.11040000000000043,0.07359999999999978
0.07399999999999977,0.03699999999999989,0.014800000000000034,0.03699999999999989,0.11100000000000043,0.07399999999999977
0.07439999999999977,0.037199999999999886,0.014880000000000034,0.037199999999999886,0.11160000000000043,0.07439999999999977
0.07479999999999977,0.037399999999999885,0.014960000000000034,0.037399999999999885,0.11220000000000044,0.07479999999999977
0.07519999999999977,0.037599999999999884,0.015040000000000034,0.037599999999999884,0.11280000000000044,0.07519999999999977
0.07559999999999976,0.03779999999999988,0.015120000000000034,0.03779999999999988,0.11340000000000044,0.07559999999999976
0.07599999999999976,0.03799999999999988,0.015200000000000035,0.03799999999999988,0.11400000000000045,0.07599999999999976
0.07639999999999976,0.03819999999999988,0.015280000000000035,0.03819999999999988,0.11460000000000045,0.07639999999999976
0.07679999999999976,0.03839999999999988,0.015360000000000035,0.03839999999999988,0.11520000000000045,0.07679999999999976
0.07719999999999975,0.03859999999999988,0.015440000000000035,0.03859999999999988,0.11580000000000046,0.07719999999999975
0.07759999999999975,0.038799999999999876,0.015520000000000036,0.038799999999999876,0.11640000000000046,0.07759999999999975
0.07799999999999975,0.038999999999999875,0.015600000000000036,0.038999999999999875,0.11700000000000046,0.07799999999999975
0.07839999999999975,0.039199999999999874,0.015680000000000034,0.039199999999999874,0.11760000000000047,0.07839999999999975
0.07879999999999975,0.03939999999999987,0.015760000000000034,0.03939999999999987,0.11820000000000047,0.07879999999999975
0.07919999999999974,0.03959999999999987,0.015840000000000035,0.03959999999999987,0.11880000000000047,0.07919999999999974
0.07959999999999974,0.03979999999999987,0.015920000000000035,0.03979999999999987,0.11940000000000048,0.07959999999999974
0.07999999999999974,0.03999999999999987,0.016000000000000035,0.03999999999999987,0.12000000000000048,0.07999999999999974
0.08039999999999974,0.04019999999999987,0.016080000000000035,0.04019999999999987,0.12060000000000048,0.08039999999999974
0.08079999999999973,0.04039999999999987,0.016160000000000035,0.04039999999999987,0.12120000000000049,0.08079999999999973
0.08119999999999973,0.040599999999999865,0.016240000000000036,0.040599999999999865,0.12180000000000049,0.08119999999999973
0.08159999999999973,0.040799999999999864,0.016320000000000036,0.040799999999999864,0.1224000000000005,0.08159999999999973
0.08199999999999973,0.04099999999999986,0.016400000000000036,0.04099999999999986,0.1230000000000005,0.08199999999999973
0.08239999999999972,0.04119999999999986,0.016480000000000036,0.04119999999999986,0.1236000000000005,0.08239999999999972
0.08279999999999972,0.04139999999999986,0.016560000000000036,0.04139999999999986,0.1242000000000005,0.08279999999999972
0.08319999999999972,0.04159999999999986,0.016640000000000037,0.04159999999999986,0.12480000000000051,0.08319999999999972
0.08359999999999972,0.04179999999999986,0.016720000000000037,0.04179999999999986,0.1254000000000005,0.08359999999999972
0.08399999999999971,0.04199999999999986,0.016800000000000037,0.04199999999999986,0.1260000000000005,0.08399999999999971
0.08439999999999971,0.042199999999999856,0.016880000000000037,0.042199999999999856,0.1266000000000005,0.08439999999999971
0.08479999999999971,0.042399999999999854,0.016960000000000038,0.042399999999999854,0.12720000000000048,0.08479999999999971
0.0851999999999997,0.04259999999999985,0.017040000000000038,0.04259999999999985,0.12780000000000047,0.0851999999999997
0.0855999999999997,0.04279999999999985,0.017120000000000038,0.04279999999999985,0.12840000000000046,0.0855999999999997
0.0859999999999997,0.04299999999999985,0.017200000000000038,0.04299999999999985,0.12900000000000045,0.0859999999999997
0.0863999999999997,0.04319999999999985,0.01728000000000004,0.04319999999999985,0.12960000000000044,0.0863999999999997
0.0867999999999997,0.04339999999999985,0.01736000000000004,0.04339999999999985,0.13020000000000043,0.0867999999999997
0.0871999999999997,0.04359999999999985,0.01744000000000004,0.04359999999999985,0.13080000000000042,0.0871999999999997
0.08759999999999969,0.043799999999999846,0.01752000000000004,0.043799999999999846,0.1314000000000004,0.08759999999999969
0.08799999999999969,0.043999999999999845,0.01760000000000004,0.043999999999999845,0.1320000000000004,0.08799999999999969
0.08839999999999969,0.044199999999999844,0.01768000000000004,0.044199999999999844,0.13260000000000038,0.08839999999999969
0.08879999999999968,0.04439999999999984,0.01776000000000004,0.04439999999999984,0.13320000000000037,0.08879999999999968
0.08919999999999968,0.04459999999999984,0.01784000000000004,0.04459999999999984,0.13380000000000036,0.08919999999999968
0.08959999999999968,0.04479999999999984,0.01792000000000004,0.04479999999999984,0.13440000000000035,0.08959999999999968
0.08999999999999968,0.04499999999999984,0.01800000000000004,0.04499999999999984,0.13500000000000034,0.08999999999999968
0.09039999999999968,0.04519999999999984,0.01808000000000004,0.04519999999999984,0.13560000000000033,0.09039999999999968
0.09079999999999967,0.045399999999999836,0.01816000000000004,0.045399999999999836,0.13620000000000032,0.09079999999999967
0.09119999999999967,0.045599999999999835,0.01824000000000004,0.045599999999999835,0.1368000000000003,0.09119999999999967
0.09159999999999967,0.045799999999999834,0.01832000000000004,0.045799999999999834,0.1374000000000003,0.09159999999999967
0.09199999999999967,0.04599999999999983,0.01840000000000004,0.04599999999999983,0.1380000000000003,0.09199999999999967
0.09239999999999966,0.04619999999999983,0.01848000000000004,0.04619999999999983,0.13860000000000028,0.09239999999999966
0.09279999999999966,0.04639999999999983,0.018560000000000042,0.04639999999999983,0.13920000000000027,0.09279999999999966
0.09319999999999966,0.04659999999999983,0.018640000000000042,0.04659999999999983,0.13980000000000026,0.09319999999999966
0.09359999999999966,0.04679999999999983,0.018720000000000042,0.04679999999999983,0.14040000000000025,0.09359999999999966
0.09399999999999965,0.04699999999999983,0.018800000000000042,0.04699999999999983,0.14100000000000024,0.09399999999999965
0.09439999999999965,0.047199999999999825,0.018880000000000043,0.047199999999999825,0.14160000000000023,0.09439999999999965
0.09479999999999965,0.047399999999999824,0.018960000000000043,0.047399999999999824,0.14220000000000022,0.09479999999999965
0.09519999999999965,0.04759999999999982,0.019040000000000043,0.04759999999999982,0.1428000000000002,0.09519999999999965
0.09559999999999964,0.04779999999999982,0.019120000000000043,0.04779999999999982,0.1434000000000002,0.09559999999999964
0.09599999999999964,0.04799999999999982,0.019200000000000043,0.04799999999999982,0.14400000000000018,0.09599999999999964
0.09639999999999964,0.04819999999999982,0.019280000000000044,0.04819999999999982,0.14460000000000017,0.09639999999999964
0.09679999999999964,0.04839999999999982,0.019360000000000044,0.04839999999999982,0.14520000000000016,0.09679999999999964
0.09719999999999963,0.04859999999999982,0.019440000000000044,0.04859999999999982,0.14580000000000015,0.09719999999999963
0.09759999999999963,0.048799999999999816,0.019520000000000044,0.048799999999999816,0.14640000000000014,0.09759999999999963
0.09799999999999963,0.048999999999999815,0.019600000000000044,0.048999999999999815,0.14700000000000013,0.09799999999999963
0.09839999999999963,0.04919999999999981,0.019680000000000045,0.04919999999999981,0.14760000000000012,0.09839999999999963
0.09879999999999962,0.04939999999999981,0.019760000000000045,0.04939999999999981,0.1482000000000001,0.09879999999999962
0.09919999999999962,0.04959999999999981,0.019840000000000045,0.04959999999999981,0.1488000000000001,0.09919999999999962
0.09959999999999962,0.04979999999999981,0.019920000000000045,0.04979999999999981,0.1494000000000001,0.09959999999999962
0.09999999999999962,0.04999999999999981,0.020000000000000046,0.04999999999999981,0.15000000000000008,0.09999999999999962
0.10039999999999961,0.05019999999999981,0.020080000000000046,0.05019999999999981,0.15060000000000007,0.10039999999999961
0.10079999999999961,0.050399999999999806,0.020160000000000046,0.050399999999999806,0.15120000000000006,0.10079999999999961
0.10119999999999961,0.050599999999999805,0.020240000000000046,0.050599999999999805,0.15180000000000005,0.10119999999999961
0.10159999999999961,0.050799999999999804,0.020320000000000046,0.050799999999999804,0.15240000000000004,0.10159999999999961
0.1019999999999996,0.0509999999999998,0.020400000000000047,0.0509999999999998,0.15300000000000002,0.1019999999999996
0.1023999999999996,0.0511999999999998,0.020480000000000047,0.0511999999999998,0.15360000000000001,0.1023999999999996
0.1027999999999996,0.0513999999999998,0.020560000000000047,0.0513999999999998,0.1542,0.1027999999999996
0.1031999999999996,0.0515999999999998,0.020640000000000047,0.0515999999999998,0.1548,0.1031999999999996
0.1035999999999996,0.0517999999999998,0.020720000000000047,0.0517999999999998,0.15539999999999998,0.1035999999999996
0.10399999999999959,0.051999999999999796,0.020800000000000048,0.051999999999999796,0.15599999999999997,0.10399999999999959
0.10439999999999959,0.052199999999999795,0.020880000000000048,0.052199999999999795,0.15659999999999996,0.10439999999999959
0.10479999999999959,0.052399999999999794,0.020960000000000048,0.052399999999999794,0.15719999999999995,0.10479999999999959
0.10519999999999959,0.05259999999999979,0.021040000000000048,0.05259999999999979,0.15779999999999994,0.10519999999999959
0.10559999999999958,0.05279999999999979,0.02112000000000005,0.05279999999999979,0.15839999999999993,0.10559999999999958
